personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
202178,Sundiata,Gaines,1986-04-18,Georgia,USA,73.0,200.0,True,False,False,-1.0,-1.0,-1.0
196294555,Akoldah,Gak,"","","","","",False,False,True,"","",""
76771,Mike,Gale,1950-07-18,Elizabeth City State,USA,76.0,185.0,True,False,False,1971.0,3.0,47.0
76772,Chad,Gallagher,1969-05-30,Creighton,USA,82.0,255.0,False,False,True,1991.0,2.0,32.0
76773,Harry,Gallatin,1927-04-26,Truman State,USA,78.0,210.0,False,True,False,1948.0,"",""
201568,Danilo,Gallinari,1988-08-08,Olimpia Milano,Italy,82.0,236.0,False,True,False,2008.0,1.0,6.0
1641945,Jaylin,Galloway,2002-12-21,Sydney Kings,Australia,78.0,1641945.0,False,False,False,-22.0,-22.0,-22.0
196294110,Kyrin,Galloway,"","","","","","","","","","",""
204038,Langston,Galloway,1991-12-09,St. Joseph's (PA),USA,73.0,200.0,True,False,False,-1.0,-1.0,-1.0
76774,Dave,Gambee,1937-04-16,Oregon State,USA,78.0,215.0,False,True,False,1958.0,1.0,6.0
333,Kevin,Gamble,1965-11-13,Iowa,USA,77.0,210.0,False,True,False,1987.0,3.0,63.0
6001,Gabriele,Ganeto,"","","","","","","","","","",""
1629721,JaKeenan,Gant,"","","","","","","","","","",""
76776,Bob,Gantt,1922-06-22,Duke,USA,76.0,205.0,False,True,False,-1.0,-1.0,-1.0
200816,Jorge,Garbajosa,1977-12-19,Malaga,Spain,81.0,245.0,False,True,False,-1.0,-1.0,-1.0
41533,Jorge,Garbajosa,"","","","","","","","","","",""
2092,Ruben,Garces,1973-10-17,Providence,USA,"","",False,True,False,-1.0,-1.0,-1.0
2682,Alex,Garcia,1980-03-04,Ribeirao Preto,Brazil,75.0,2682.0,False,False,False,-22.0,-22.0,-22.0
11001,Ander,Garcia,"","","","","","","","","","",""
1630615,Dawson,Garcia,"","","","","","","","","","",""
101128,Francisco,Garcia,1981-12-31,Louisville,Dominican Republic,79.0,215.0,True,True,False,2005.0,1.0,23.0
196294084,Leandro,Garcia Morales,"","","","","","","","","","",""
76778,Earl,Gardner,1923-09-18,DePauw,USA,75.0,195.0,False,True,False,1948.0,"",""
1642066,Myron,Gardner,"","","","","","","","","","",""
201242,Thomas,Gardner,1985-02-08,Missouri,USA,77.0,225.0,True,False,False,-1.0,-1.0,-1.0
76779,Vern,Gardner,1925-05-14,Utah,USA,77.0,200.0,False,False,True,1949.0,1.0,5.0
76780,Jack,Garfinkel,1918-06-13,St. John's (NY),USA,72.0,190.0,True,False,False,-1.0,-1.0,-1.0
1627868,Patricio,Garino,1993-05-17,George Washington,Argentina,78.0,203.0,True,True,False,-1.0,-1.0,-1.0
1629636,Darius,Garland,"","","","","",False,False,False,"","",""
76781,Gary,Garland,1957-10-12,DePaul,USA,76.0,180.0,True,False,False,1979.0,2.0,30.0
76782,Winston,Garland,1964-12-19,Missouri State,USA,74.0,76782.0,True,False,False,1987.0,2.0,40.0
1962937739,Tom,Garlepp,"","","","","","","","","","",""
76783,Dick,Garmaker,1932-10-29,Minnesota,USA,75.0,200.0,True,False,False,1955.0,"",""
1612,Chris,Garner,1975-02-23,Memphis,USA,70.0,156.0,True,False,False,-1.0,-1.0,-1.0
76785,Bill,Garnett,1960-04-22,Wyoming,USA,81.0,225.0,False,True,False,1982.0,1.0,4.0
708,Kevin,Garnett,1976-05-19,Farragut Academy HS (IL),USA,83.0,240.0,False,True,False,1995.0,1.0,5.0
1831,Marlon,Garnett,1975-07-03,Santa Clara,USA,74.0,186.0,True,False,False,-1.0,-1.0,-1.0
1628656,Billy,Garrett,1994-10-16,DePaul,USA,78.0,215.0,True,True,False,-1.0,-1.0,-1.0
76786,Calvin,Garrett,1956-07-11,Oral Roberts,USA,79.0,190.0,False,True,False,1979.0,3.0,47.0
1051,Dean,Garrett,1966-11-27,Indiana,USA,83.0,250.0,False,False,True,1988.0,2.0,38.0
203197,Diante,Garrett,1988-11-03,Iowa State,USA,76.0,190.0,True,False,False,-1.0,-1.0,-1.0
76788,Eldo,Garrett,1947-01-31,Southern Illinois,USA,75.0,185.0,True,False,False,1969.0,2.0,27.0
1630585,Marcus,Garrett,1998-11-09,Kansas,USA,77.0,205.0,True,False,False,-1.0,-1.0,-1.0
76789,Rowland,Garrett,1950-07-16,Florida State,USA,78.0,210.0,False,True,False,1972.0,5.0,78.0
539,Garri,Garri,"","","","","","","","","","",""
76790,Tom,Garrick,1966-07-07,Rhode Island,USA,74.0,185.0,True,False,False,1988.0,2.0,45.0
76791,John,Garris,1959-06-06,Boston College,USA,80.0,205.0,False,True,False,1983.0,2.0,27.0
1619,Kiwane,Garris,1974-09-24,Illinois,USA,74.0,1619.0,True,False,False,-22.0,-22.0,-22.0
1727,Pat,Garrity,1976-08-23,Notre Dame,USA,81.0,238.0,False,True,False,1998.0,1.0,19.0
1630586,Usman,Garuba,2002-03-09,Real Madrid,Spain,80.0,229.0,False,True,False,2021.0,1.0,23.0
76793,Jim,Garvin,1950-02-05,Boston University,USA,79.0,200.0,False,True,False,1973.0,17.0,204.0
1630568,Luka,Garza,"","","","","","","","","","",""
201188,Marc,Gasol,1985-01-29,FC Barcelona,Spain,83.0,201188.0,False,False,True,2007.0,2.0,48.0
2200,Pau,Gasol,1980-07-06,FC Barcelona,Spain,84.0,250.0,False,True,True,2001.0,1.0,3.0
76794,Frank,Gates,1920-04-12,Sam Houston State,USA,72.0,76794.0,False,False,False,-22.0,-22.0,-22.0
1629232,Kaiser,Gates,1996-11-08,Xavier,USA,79.0,1629232.0,False,False,False,-22.0,-22.0,-22.0
423,Chris,Gatling,1967-09-03,Old Dominion,USA,"","",False,True,False,1991.0,1.0,16.0
930,Kenny,Gattison,1964-05-23,Old Dominion,USA,80.0,930.0,False,True,False,1986.0,3.0,55.0
200752,Rudy,Gay,1986-08-17,Connecticut,USA,80.0,250.0,True,True,False,2006.0,1.0,8.0
76797,Ed,Gayda,1927-05-11,Washington State,USA,76.0,210.0,True,False,False,1950.0,2.0,""
1845,Andrew,Gaze,1965-07-24,Seton Hall,USA,"","","","","",-1.0,-1.0,-1.0
1627771,Michael,Gbinije,1992-06-05,Syracuse,USA,79.0,200.0,True,True,False,2016.0,2.0,49.0
1002,Reggie,Geary,1973-08-31,Arizona,USA,74.0,187.0,True,False,False,1996.0,2.0,56.0
41011,Martynas,Gecevicius,"","","","","","","","","","",""
202087,Alonzo,Gee,1987-05-29,Alabama,USA,78.0,225.0,False,True,False,-1.0,-1.0,-1.0
196294085,Rom,Geffen,"","","","","",False,False,False,"","",""
761,Matt,Geiger,1969-09-10,Georgia Tech,USA,"","",False,False,True,1992.0,2.0,42.0
101153,Mickael,Gelabale,1983-05-22,Real Madrid,France,79.0,215.0,False,True,False,2005.0,2.0,48.0
56043,Alessandro,Gentile,"","","","","","","","","","",""
1904,Devean,George,1977-08-29,Augsburg,USA,80.0,235.0,False,True,False,1999.0,1.0,23.0
76800,Jack,George,1928-11-13,La Salle,USA,75.0,190.0,True,False,False,1953.0,"",""
1641718,Keyonte,George,"","","","","",False,False,False,"","",""
1642273,Kyshawn,George,"","","","","",False,False,False,"","",""
101239,Otis,George,"","","","","","","","","","",""
202331,Paul,George,"","","","","",False,False,False,"","",""
76801,Tate,George,1968-05-29,Connecticut,USA,77.0,76801.0,True,False,False,1990.0,1.0,22.0
1627875,Marcus,Georges-Hunt,1994-03-28,Georgia Tech,USA,77.0,226.0,True,False,False,-1.0,-1.0,-1.0
76802,Gus,Gerard,1953-07-27,Virginia,USA,80.0,200.0,False,True,False,1975.0,3.0,50.0
76803,Derrick,Gervin,1963-03-28,Texas-San Antonio,USA,80.0,200.0,False,True,False,1985.0,4.0,90.0
76804,George,Gervin,1952-04-27,Eastern Michigan,USA,79.0,180.0,True,False,False,1974.0,3.0,40.0
76805,Gorham,Getchell,1920-08-14,Temple,USA,76.0,205.0,False,False,True,-1.0,-1.0,-1.0
540,Giachetti,Giachetti,"","","","","","","","","","",""
40028,Jacopo,Giachetti,"","","","","","","","","","",""
56030,Jacopo,Giachetti,"","","","","","","","","","",""
76806,John,Gianelli,1950-06-10,Pacific,USA,82.0,220.0,False,False,True,1972.0,2.0,20.0
196295499,Theodoros,Giannakopoulos,"","","","","","","","","","",""
76807,Dick,Gibbs,1948-12-20,Texas-El Paso,USA,77.0,210.0,False,True,False,1971.0,3.0,49.0
45842,Adam,Gibson,"","","","","","","","","","",""
200789,Daniel,Gibson,1986-02-27,Texas,USA,74.0,200789.0,True,False,False,2006.0,2.0,42.0
76808,Dee,Gibson,1923-08-25,Western Kentucky,USA,71.0,175.0,True,False,False,1948.0,"",""
1626780,Jonathan,Gibson,1987-11-08,New Mexico State,USA,74.0,185.0,True,False,False,-1.0,-1.0,-1.0
76809,Mel,Gibson,1940-12-30,Western Carolina,USA,75.0,76809.0,True,False,False,1963.0,2.0,16.0
76810,Mike,Gibson,1960-10-27,South Carolina Upstate,USA,82.0,205.0,False,True,False,1982.0,2.0,44.0
201959,Taj,Gibson,"","","","","",False,False,True,"","",""
76811,Ward,Gibson,1921-12-05,Creighton,USA,77.0,198.0,False,False,True,-1.0,-1.0,-1.0
201592,J.R.,Giddens,1985-02-13,New Mexico,USA,77.0,215.0,True,False,False,2008.0,1.0,30.0
1630581,Josh,Giddey,"","","","","",False,False,False,"","",""
43196,Niels,Giffy,"","","","","",False,False,False,"","",""
201821,Trey,Gilder,1985-01-24,Northwestern State,USA,81.0,201821.0,False,False,False,-22.0,-22.0,-22.0
201636,CJ,Giles,"","","","","","","","","","",""
1628385,Harry,Giles III,1998-04-22,Duke,USA,83.0,240.0,False,True,True,2017.0,1.0,20.0
1628983,Shai,Gilgeous-Alexander,"","","","","",False,False,False,"","",""
1630264,Anthony,Gill,"","","","","","","","","","",""
2109,Eddie,Gill,1978-08-16,Weber State,USA,72.0,190.0,True,False,False,-1.0,-1.0,-1.0
383,Kendall,Gill,1968-05-25,Illinois,USA,77.0,216.0,True,False,False,1990.0,1.0,5.0
1630265,Romaro,Gill,1994-10-02,Seton Hall,Jamaica,"",1630265.0,False,False,False,-22.0,-22.0,-22.0
76812,Ben,Gillery,1965-09-19,Georgetown,USA,84.0,235.0,False,False,True,-1.0,-1.0,-1.0
1631221,Collin,Gillespie,"","","","","",True,False,False,"","",""
1630273,Freddie,Gillespie,1997-06-14,Baylor,USA,81.0,245.0,False,False,True,-1.0,-1.0,-1.0
196295067,Freddie,Gillespie,"","","","","","","","","","",""
76813,Gene,Gillette,1905-04-04,St. Mary's (CA),USA,"","","","","",-1.0,-1.0,-1.0
288,Armen,Gilliam,1964-05-28,UNLV,USA,81.0,260.0,False,True,False,1987.0,1.0,2.0
76815,Herm,Gilliam,1946-05-05,Purdue,USA,75.0,190.0,True,False,False,1969.0,1.0,8.0
600014,Artis,Gilmore,1948-09-21,Jacksonville,USA,86.0,240.0,False,False,True,1971.0,7.0,117.0
76817,Walt,Gilmore,1947-02-27,Fort Valley State,USA,78.0,76817.0,False,True,False,1970.0,2.0,25.0
76818,Chuck,Gilmur,1922-08-13,Washington,USA,76.0,225.0,False,True,False,-1.0,-1.0,-1.0
1631367,Jacob,Gilyard,1998-07-14,Richmond,USA,68.0,1631367.0,True,False,False,-22.0,-22.0,-22.0
1938,Manu,Ginobili,1977-07-28,Virtus Bologna,Argentina,78.0,205.0,True,False,False,1999.0,2.0,57.0
1921,Gordan,Giricek,1977-06-20,CSKA Moscow,Croatia,78.0,220.0,True,False,False,1999.0,2.0,40.0
201620,James,Gist,"","","","","","","","","","",""
76819,Jack,Givens,1956-09-21,Kentucky,USA,77.0,76819.0,False,True,False,1978.0,1.0,16.0
64007,Samme,Givens,"","","","","",False,True,False,"","",""
202148,Mickell,Gladness,1986-07-26,Alabama A&M,USA,83.0,220.0,False,False,True,-1.0,-1.0,-1.0
76820,George,Glamack,1919-06-07,North Carolina,USA,78.0,225.0,False,False,True,-1.0,-1.0,-1.0
76821,Gerald,Glass,1967-11-12,Mississippi,USA,77.0,221.0,False,True,False,1990.0,1.0,20.0
76822,Mike,Glenn,1955-09-10,Southern Illinois,USA,74.0,175.0,True,False,False,1977.0,2.0,23.0
76823,Norman,Glick,1927-11-10,Loyola-Marymount,USA,78.0,190.0,False,True,False,-1.0,-1.0,-1.0
196294569,Cam,Gliddon,"","","","","","","","","","",""
76824,Georgi,Glouchkov,1960-01-10,Akademik Varna,Bulgaria,80.0,235.0,False,True,False,1985.0,7.0,148.0
196295496,Angus,Glover,"","","","","","","","","","",""
76825,Clarence,Glover,1947-11-01,Western Kentucky,USA,80.0,210.0,False,True,False,1971.0,1.0,10.0
1901,Dion,Glover,1978-10-22,Georgia Tech,USA,77.0,225.0,True,True,False,1999.0,1.0,20.0
2601,Andreas,Glyniadakis,1981-08-26,AEK Athens,Greece,85.0,280.0,False,False,True,2003.0,2.0,58.0
267625,Andreas,Glyniadakis,"","","","","","","","","","",""
76826,Mike,Gminski,1959-08-03,Duke,USA,83.0,250.0,False,False,True,1980.0,1.0,7.0
203497,Rudy,Gobert,"","","","","",False,False,False,"","",""
76827,Dan,Godfread,1967-06-14,Evansville,USA,82.0,250.0,False,True,False,-1.0,-1.0,-1.0
76828,Tom,Gola,1933-01-13,La Salle,USA,78.0,205.0,True,False,False,1955.0,"",""
1631371,Grant,Golden,1998-01-15,Richmond,USA,"",1631371.0,False,False,False,-22.0,-22.0,-22.0
76829,Ben,Goldfaden,1913-09-06,George Washington,USA,73.0,76829.0,False,False,False,-22.0,-22.0,-22.0
1642884,Vladislav,Goldin,"","","","","","","","","","",""
924,Anthony,Goldwire,1971-09-06,Houston,USA,74.0,182.0,True,False,False,1994.0,2.0,52.0
101155,Ryan,Gomes,1982-09-01,Providence,USA,79.0,245.0,False,True,False,2005.0,2.0,50.0
76830,Glen,Gondrezick,1955-08-30,UNLV,USA,78.0,218.0,False,True,False,1977.0,2.0,26.0
76831,Grant,Gondrezick,1963-01-19,Pepperdine,USA,77.0,205.0,True,False,False,1986.0,4.0,77.0
575,Kerem,Gonlum,"","","","","","","","","","",""
1642864,Hugo,Gonzalez,"","","","","","","","","","",""
196294536,Hugo,Gonzalez,"","","","","","","","","","",""
1966938167,Luciano,Gonzalez,"","","","","","","","","","",""
2400,Drew,Gooden,1981-09-24,Kansas,USA,82.0,250.0,False,True,False,2002.0,1.0,4.0
76832,Gail,Goodrich,1943-04-23,UCLA,USA,73.0,170.0,True,False,False,1965.0,"",""
1864,Steve,Goodrich,1976-03-18,Princeton,USA,82.0,220.0,False,False,True,-1.0,-1.0,-1.0
202393,Vernon,Goodridge,"","","","","","","","","","",""
203462,Archie,Goodwin,1994-08-17,Kentucky,USA,77.0,205.0,True,False,False,2013.0,1.0,29.0
1629164,Brandon,Goodwin,1995-10-02,Florida Gulf Coast,USA,72.0,180.0,True,False,False,-1.0,-1.0,-1.0
1641863,Dane,Goodwin,1999-12-28,Notre Dame,USA,"",1641863.0,False,False,False,-22.0,-22.0,-22.0
1630692,Jordan,Goodwin,"","","","","",True,False,False,"","",""
76833,Wilfred,Goodwin,1920-12-22,St John's Prep HS (NY),USA,74.0,203.0,False,True,False,-1.0,-1.0,-1.0
203932,Aaron,Gordon,"","","","","",False,False,False,"","",""
2732,Ben,Gordon,1983-04-04,Connecticut,USA,75.0,205.0,True,False,False,2004.0,1.0,3.0
204079,Drew,Gordon,1990-07-12,New Mexico,USA,81.0,245.0,False,True,True,-1.0,-1.0,-1.0
201569,Eric,Gordon,"","","","","",False,False,False,"","",""
9001,Jamont,Gordon,"","","","","","","","","","",""
76834,Lancaster,Gordon,1962-06-24,Louisville,USA,75.0,185.0,True,False,False,1984.0,1.0,8.0
76835,Paul,Gordon,1927-04-08,Notre Dame,USA,75.0,76835.0,False,False,False,-22.0,-22.0,-22.0
514,Boris,Gorenc,"","","","","","","","","","",""
101162,Marcin,Gortat,1984-02-17,RheinEnergie Cologne,Poland,83.0,240.0,False,False,True,2005.0,2.0,57.0
1641789,Jazian,Gortman,"","","","","","","","","","",""
76836,Leo,Gottlieb,1920-11-28,DeWitt Clinton HS (NY),USA,71.0,180.0,True,False,False,-1.0,-1.0,-1.0
202726,Andrew,Goudelock,1988-12-07,College of Charleston,USA,75.0,200.0,True,False,False,2011.0,2.0,46.0
43300,Andrew,Goudelock,"","","","","",False,False,False,"","",""
203164,Lance,Goulbourne,"","","","","","","","","","",""
42824,Chris,Goulding,"","","","","","","","","","",""
64030,Chris,Goulding,"","","","","","","","","","",""
76837,Bato,Govedarica,1928-04-17,DePaul,USA,71.0,185.0,True,False,False,1951.0,3.0,24.0
76838,Joe,Graboski,1930-01-15,Tuley HS (IL),USA,80.0,195.0,False,True,False,-1.0,-1.0,-1.0
76839,Ricky,Grace,1967-08-20,Oklahoma,USA,73.0,76839.0,True,False,False,1988.0,3.0,67.0
1631242,Kellan,Grady,1997-09-11,Kentucky,USA,"",1631242.0,False,False,False,-22.0,-22.0,-22.0
1628984,Devonte',Graham,1995-02-22,Kansas,USA,73.0,195.0,True,False,False,2018.0,2.0,34.0
37,Greg,Graham,1970-11-26,Indiana,USA,76.0,174.0,True,False,False,1993.0,1.0,17.0
101121,Joey,Graham,1982-06-11,Oklahoma State,USA,79.0,230.0,False,True,False,2005.0,1.0,16.0
76843,Mal,Graham,1945-02-23,New York University,USA,73.0,185.0,True,False,False,1967.0,1.0,11.0
76841,Orlando,Graham,1965-05-05,Auburn-Montgomery,USA,80.0,220.0,False,True,False,1988.0,2.0,40.0
76842,Paul,Graham,1967-11-28,Ohio,USA,78.0,200.0,True,False,False,-1.0,-1.0,-1.0
101211,Stephen,Graham,1982-06-11,Oklahoma State,USA,78.0,101211.0,True,True,False,-22.0,-22.0,-22.0
1628680,Torian,Graham,"","","","","","","","","","",""
1626203,Treveon,Graham,1993-10-28,Virginia Commonwealth,USA,77.0,219.0,True,True,False,-1.0,-1.0,-1.0
76844,Jim,Grandholm,1960-10-04,South Florida,USA,84.0,235.0,False,False,True,1984.0,4.0,76.0
97,Ronnie,Grandison,1964-07-09,New Orleans,USA,78.0,220.0,False,True,False,1987.0,5.0,100.0
101122,Danny,Granger,1983-04-20,New Mexico,USA,81.0,222.0,True,True,False,2005.0,1.0,17.0
76847,Stewart,Granger,1961-10-27,Villanova,USA,75.0,190.0,True,False,False,1983.0,1.0,24.0
258,Brian,Grant,1972-03-05,Xavier,USA,81.0,254.0,False,True,True,1994.0,1.0,8.0
76850,Bud,Grant,1927-05-20,Minnesota,USA,75.0,195.0,False,True,False,1950.0,4.0,""
202,Gary,Grant,1965-04-21,Michigan,USA,"",202.0,False,False,False,1988.0,1.0,15.0
285,Greg,Grant,1966-08-29,College of New Jersey,USA,67.0,140.0,True,False,False,1989.0,2.0,52.0
265,Harvey,Grant,1965-07-04,Oklahoma,USA,81.0,225.0,False,True,False,1988.0,1.0,12.0
270,Horace,Grant,1965-07-04,Clemson,USA,82.0,270.0,False,False,True,1987.0,1.0,10.0
203924,Jerami,Grant,"","","","","",False,False,False,"","",""
1626170,Jerian,Grant,1992-10-09,Notre Dame,USA,76.0,1626170.0,True,False,False,2015.0,1.0,19.0
76852,Josh,Grant,1967-08-07,Utah,USA,81.0,76852.0,False,True,False,1993.0,2.0,43.0
1514,Paul,Grant,1974-01-06,Wisconsin,USA,84.0,245.0,False,False,True,1997.0,1.0,20.0
76853,Travis,Grant,1950-01-01,Kentucky State,USA,79.0,215.0,False,True,False,1972.0,1.0,13.0
1629055,Donte,Grantham,1995-03-19,Clemson,USA,80.0,215.0,False,True,False,2018.0,"",""
76854,Don,Grate,1923-08-27,Ohio State,USA,74.0,185.0,True,False,False,-1.0,-1.0,-1.0
76855,Butch,Graves,1962-01-05,Yale,USA,75.0,200.0,False,True,False,1984.0,3.0,68.0
1962937545,Will,Graves,"","","","","",False,False,False,"","",""
1629755,Hassani,Gravett,1996-07-16,South Carolina,USA,74.0,187.0,True,False,False,2019.0,"",""
201189,Aaron,Gray,1984-12-07,Pittsburgh,USA,84.0,270.0,False,False,True,2007.0,2.0,49.0
1070,Devin,Gray,1972-05-18,Clemson,USA,79.0,1070.0,False,False,False,-22.0,-22.0,-22.0
1516,Ed,Gray,1975-09-27,California,USA,75.0,210.0,True,False,False,1997.0,1.0,22.0
1026,Evric,Gray,1969-12-13,UNLV,USA,79.0,235.0,False,True,False,-1.0,-1.0,-1.0
76859,Gary,Gray,1945-02-23,Oklahoma City,USA,73.0,185.0,True,False,False,1967.0,3.0,26.0
1627982,Josh,Gray,1993-09-09,Louisiana State,USA,72.0,180.0,True,False,False,-1.0,-1.0,-1.0
76860,Leonard,Gray,1951-12-19,Long Beach State,USA,80.0,240.0,False,True,False,1974.0,2.0,26.0
1630564,RaiQuan,Gray,1999-07-07,Florida State,USA,79.0,269.0,False,True,False,2021.0,2.0,59.0
1629154,Rob,Gray,"","","","","","","","","","",""
203160,Steven,Gray,"","","","","","","","","","",""
76861,Stuart,Gray,1963-05-27,UCLA,USA,84.0,235.0,False,False,True,1984.0,2.0,29.0
76862,Sylvester,Gray,1967-07-08,Memphis,USA,78.0,230.0,False,True,False,1988.0,2.0,35.0
76863,Wyndol,Gray,1922-03-20,Harvard,USA,73.0,175.0,True,False,False,-1.0,-1.0,-1.0
81,Jeff,Grayer,1965-12-17,Iowa State,USA,77.0,210.0,True,False,False,1988.0,1.0,13.0
76865,Bob,Greacen,1947-09-15,Rutgers,USA,79.0,206.0,False,True,False,1969.0,2.0,17.0
920,A.C.,Green,1963-10-04,Oregon State,USA,81.0,225.0,False,True,False,1985.0,1.0,23.0
1631260,AJ,Green,1999-09-27,Northern Iowa,USA,77.0,190.0,True,False,False,-1.0,-1.0,-1.0
201980,Danny,Green,1987-06-22,North Carolina,USA,78.0,215.0,True,False,False,2009.0,2.0,46.0
101209,Devin,Green,1982-10-25,Hampton,USA,79.0,212.0,True,True,False,-1.0,-1.0,-1.0
203110,Draymond,Green,"","","","","",False,False,False,"","",""
203475,Erick,Green,1991-05-09,Virginia Tech,USA,76.0,185.0,True,False,False,2013.0,2.0,46.0
203629,Garlon,Green,"","","","","","","","","","",""
101123,Gerald,Green,1986-01-26,No College,USA,79.0,205.0,True,True,False,2005.0,1.0,18.0
554,Green,Green,"","","","","","","","","","",""
203210,JaMychal,Green,1990-06-21,Alabama,USA,81.0,227.0,False,True,True,-1.0,-1.0,-1.0
1630224,Jalen,Green,"","","","","",False,False,False,"","",""
1629750,Javonte,Green,"","","","","",False,True,False,"","",""
201145,Jeff,Green,"","","","","",False,True,False,"","",""
76867,Johnny,Green,1933-12-08,Michigan State,USA,77.0,76867.0,False,True,False,1959.0,1.0,5.0
1630182,Josh,Green,"","","","","",False,False,False,"","",""
76868,Ken,Green,1959-09-19,Texas-Pan American,USA,80.0,215.0,False,True,False,1981.0,2.0,34.0
76869,Kenny,Green,1964-10-11,Wake Forest,USA,78.0,210.0,True,False,False,1985.0,1.0,12.0
600011,Lamar,Green,1947-03-22,Morehead State,USA,79.0,210.0,False,True,False,1969.0,3.0,33.0
1036,Litterial,Green,1970-03-07,Georgia,USA,73.0,1036.0,False,False,False,1992.0,2.0,39.0
76872,Luther,Green,1946-11-13,Long Island-Brooklyn,USA,79.0,190.0,False,True,False,1969.0,3.0,41.0
76873,Mike,Green,1951-08-06,Louisiana Tech,USA,82.0,200.0,False,False,True,1973.0,1.0,4.0
76874,Rickey,Green,1954-08-18,Michigan,USA,72.0,170.0,True,False,False,1977.0,1.0,16.0
76875,Sean,Green,1970-02-02,Iona,USA,77.0,210.0,True,False,False,1991.0,2.0,41.0
76877,Si,Green,1933-08-20,Duquesne,USA,74.0,185.0,True,False,False,1956.0,1.0,1.0
76876,Sidney,Green,1961-01-04,UNLV,USA,81.0,220.0,False,True,False,1983.0,1.0,5.0
76878,Steve,Green,1953-10-04,Indiana,USA,79.0,220.0,False,True,False,1975.0,2.0,30.0
201192,Taurean,Green,1986-11-28,Florida,USA,72.0,177.0,True,False,False,2007.0,2.0,52.0
76879,Tommy,Green,1956-04-08,Southern,USA,74.0,185.0,True,False,False,1978.0,2.0,35.0
2584,Willie,Green,1981-07-28,Detroit,USA,75.0,205.0,True,False,False,2003.0,2.0,41.0
41626,Yaniv,Green,"","","","","","","","","","",""
505,Brian,Greene,"","","","","","","","","","",""
201590,Donte,Greene,1988-02-21,Syracuse,USA,83.0,226.0,False,True,False,2008.0,1.0,28.0
101158,Orien,Greene,1982-02-04,Louisiana-Lafayette,USA,76.0,208.0,True,False,False,2005.0,2.0,53.0
76880,Jerry,Greenspan,1941-11-22,Maryland,USA,77.0,195.0,False,True,False,1963.0,3.0,24.0
76881,David,Greenwood,1957-05-27,UCLA,USA,81.0,222.0,False,True,False,1979.0,1.0,2.0
76882,Hal,Greer,1936-06-26,Marshall,USA,74.0,76882.0,True,False,False,1958.0,2.0,13.0
2696,Lynn,Greer,1979-10-23,Temple,USA,74.0,175.0,True,False,False,-1.0,-1.0,-1.0
76883,Gary,Gregor,1945-08-13,South Carolina,USA,79.0,76883.0,False,True,False,1968.0,1.0,8.0
76884,Claude,Gregory,1958-12-26,Wisconsin,USA,80.0,205.0,False,True,False,1981.0,2.0,41.0
40011,Kenny,Gregory,"","","","","","","","","","",""
76885,John,Greig,1961-04-28,Oregon,USA,79.0,215.0,False,True,False,1982.0,3.0,65.0
76886,Norm,Grekin,1930-06-22,La Salle,USA,77.0,180.0,False,True,False,1953.0,3.0,""
76887,Kevin,Grevey,1953-05-12,Kentucky,USA,77.0,76887.0,True,False,False,1975.0,1.0,18.0
200813,Vincent,Grier,"","","","","","","","","","",""
1631100,AJ,Griffin,2003-08-25,Duke,USA,78.0,220.0,False,True,False,2022.0,1.0,16.0
